KinArMFt,Terulet,Terasz,Szoba,Felszoba,Furdoszoba,Emelet,DeliTaj,Buda,Pest,Kerulet,Terulet_70,Terasz_5,Szoba_2,Felszoba_1,Furdoszoba_1,Emelet_2,DeliTaj_1,Buda_1,OSzoba,stKinAr,stTerulet,stTerasz,stSzoba,stFelszoba,stFurdoszoba,stEmelet,stDeliTaj,stBuda,B_Terulet,B_Terasz,B_Szoba,B_Felszoba,B_Furdoszoba,B_Emelet,B_DeliTaj,P_Terulet,P_Terasz,P_Szoba,P_Felszoba,P_Furdoszoba,P_Emelet,P_DeliTaj,Emelet2,TeruletSzoba,TeruletFelszoba,BudaSzoba
17,58,2,2,0,1,1,0,0,1,15,-12,-3,0,-1,0,-1,-1,-1,2,-0.4835667959,-0.4499652992,-0.2710749176,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,58,2,2,0,1,1,0,1,116,0,0
11.5,58,0,2,0,1,0,0,0,1,15,-12,-5,0,-1,0,-2,-1,-1,2,-0.7636670209,-0.4499652992,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,58,0,2,0,1,0,0,0,116,0,0
16.5,58,0,3,2,1,0,1,0,1,15,-12,-5,1,1,0,-2,0,-1,4,-0.5090304527,-0.4499652992,-0.4351717635,0.339881626,2.5752504945,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,58,0,3,2,1,0,1,0,174,116,0
16.5,60,0,2,1,1,1,0,0,1,15,-10,-5,0,0,0,-1,-1,-1,2.5,-0.5090304527,-0.4025531791,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,60,0,2,1,1,1,0,1,120,60,0
11.9,60,0,2,0,1,4,1,0,1,15,-10,-5,0,-1,0,2,0,-1,2,-0.7432960954,-0.4025531791,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,60,0,2,0,1,4,1,16,120,0,0
14.9,61,0,2,0,1,0,1,0,1,15,-9,-5,0,-1,0,-2,0,-1,2,-0.5905141545,-0.378847119,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,61,0,2,0,1,0,1,0,122,0,0
12.5,61,0,3,1,1,5,0,0,1,15,-9,-5,1,0,0,3,-1,-1,3.5,-0.7127397072,-0.378847119,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,1.7876737428,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,61,0,3,1,1,5,0,25,183,61,0
23.5,63,4,3,0,1,2,0,0,1,15,-7,-1,1,-1,0,0,-1,-1,3,-0.1525392574,-0.3314349989,-0.1069780718,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,63,4,3,0,1,2,0,4,189,0,0
11.5,63,7.7,3,1,1,1,0,0,1,15,-7,2.7,1,0,0,-1,-1,-1,3.5,-0.7636670209,-0.3314349989,0.1966010931,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,63,7.7,3,1,1,1,0,1,189,63,0
16.5,63.57,18,3,2,1,0,0,0,1,15,-6.43,13,1,1,0,-2,-1,-1,4,-0.5090304527,-0.3179225447,1.0416998492,0.339881626,2.5752504945,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,63.57,18,3,2,1,0,0,0,190.71,127.14,0
18.2,67,6.5,3,1,1,2,0,0,1,15,-3,1.5,1,0,0,0,-1,-1,3.5,-0.4224540196,-0.2366107587,0.0981429855,0.339881626,0.9709960881,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,67,6.5,3,1,1,2,0,4,201,67,0
25,67.72,1.7,3,2,1,3,0,0,1,15,-2.28,-3.3,1,1,0,1,-1,-1,4,-0.0761482869,-0.2195423955,-0.2956894445,0.339881626,2.5752504945,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,67.72,1.7,3,2,1,3,0,9,203.16,135.44,0
12.8,69,4,4,2,1,3,0,0,1,15,-1,-1,2,1,0,1,-1,-1,5,-0.6974615131,-0.1891986386,-0.1069780718,1.1652245729,2.5752504945,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,69,4,4,2,1,3,0,9,276,138,0
17.9,71,14,3,1,1,0,1,0,1,15,1,9,1,0,0,-2,0,-1,3.5,-0.4377322137,-0.1417865185,0.7135061575,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,71,14,3,1,1,0,1,0,213,71,0
21,74,0,3,0,1,1,1,0,1,15,4,-5,1,-1,0,-1,0,-1,3,-0.2798575414,-0.0706683383,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,74,0,3,0,1,1,1,1,222,0,0
14.9,75,0,2,0,1,0,0,0,1,15,5,-5,0,-1,0,-2,-1,-1,2,-0.5905141545,-0.0469622782,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,75,0,2,0,1,0,0,0,150,0,0
19,76,0,3,1,1,1,0,0,1,15,6,-5,1,0,0,-1,-1,-1,3.5,-0.3817121687,-0.0232562182,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,76,0,3,1,1,1,0,1,228,76,0
22,80,2.2,3,1,2,4,0,0,1,15,10,-2.8,1,0,1,2,-1,-1,3.5,-0.2289302278,0.0715680221,-0.254665233,0.339881626,0.9709960881,2.0836730051,1.2090666336,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,80,2.2,3,1,2,4,0,16,240,80,0
20,86,8,3,0,1,0,1,0,1,15,16,3,1,-1,0,-2,0,-1,3,-0.3307848551,0.2138043824,0.2212156199,0.339881626,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,86,8,3,0,1,0,1,0,258,0,0
24.9,93.94,10,4,1,2,1,0,0,1,15,23.94,5,2,0,1,-1,-1,-1,4.5,-0.0812410183,0.4020304993,0.3853124658,1.1652245729,0.9709960881,2.0836730051,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,93.94,10,4,1,2,1,0,1,375.76,93.94,0
29,105.7,0,5,1,1,4,1,0,1,15,35.7,-5,3,0,0,2,0,-1,5.5,0.1275609676,0.6808137655,-0.4351717635,1.9905675197,0.9709960881,-0.2942849861,1.2090666336,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,105.7,0,5,1,1,4,1,16,528.5,105.7,0
29.5,110,7.5,3,0,1,0,1,0,1,15,40,2.5,1,-1,0,-2,0,-1,3,0.1530246244,0.7827498238,0.1801914085,0.339881626,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,110,7.5,3,0,1,0,1,0,330,0,0
8.3,34,0,1,0,1,3,1,0,1,16,-36,-5,-1,-1,0,1,0,-1,1,-0.9266344244,-1.0189107406,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,34,0,1,0,1,3,1,9,34,0,0
11.8,46,4,2,0,1,3,0,0,1,16,-24,-1,0,-1,0,1,-1,-1,2,-0.7483888268,-0.7344380199,-0.1069780718,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,46,4,2,0,1,3,0,9,92,0,0
12.1,47.6,4,2,1,1,1,1,0,1,16,-22.4,-1,0,0,0,-1,0,-1,2.5,-0.7331106327,-0.6965083238,-0.1069780718,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,47.6,4,2,1,1,1,1,1,95.2,47.6,0
11.9,52,3.5,2,0,1,4,0,0,1,16,-18,-1.5,0,-1,0,2,-1,-1,2,-0.7432960954,-0.5922016596,-0.1480022832,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,52,3.5,2,0,1,4,0,16,104,0,0
11.7,52,3.6,2,1,1,0,0,0,1,16,-18,-1.4,0,0,0,-2,-1,-1,2.5,-0.7534815581,-0.5922016596,-0.1397974409,-0.4854613208,0.9709960881,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,52,3.6,2,1,1,0,0,0,104,52,0
33,97,11,3,0,1,0,1,0,1,16,27,6,1,-1,0,-2,0,-1,3,0.3312702221,0.474571043,0.4673608887,0.339881626,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,97,11,3,0,1,0,1,0,291,0,0
42.5,124,35,4,0,1,0,1,0,1,16,54,30,2,-1,0,-2,0,-1,4,0.8150797015,1.1146346646,2.436523039,1.1652245729,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,124,35,4,0,1,0,1,0,496,0,0
35.9,162,34,3,0,2,0,1,0,1,16,92,29,1,-1,1,-2,0,-1,3,0.4789594316,2.0154649468,2.3544746161,0.339881626,-0.6332583183,2.0836730051,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,162,34,3,0,2,0,1,0,486,0,0
